Type,Invoice_Code,Invoice_Date,Brand_Name,Product_Code,Qty,Unit_Price,Price_Before_Discount,Price_After_Discount,Cost,GP,GP_Before_Disc,Currency
IV,2968911,2018-08-31,EMC,D3SP-L4X2000-NL,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3FC-PS12FX-400,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,038-003-426,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-001-847,1,715000.00,715000.00,715000.00,0.00,715000.00,715000.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3122F,1,0.00,0.00,0.00,37000.00,-37000.00,-37000.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3SL16F,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3-2S12FX-800,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,D3SFP16F,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-000-066,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,456-107-848,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-001-374,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-001-440,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,456-107-803,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,458-001-425,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2968911,2018-08-31,EMC,456-109-802,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969144,2018-08-31,Symantec Enterprise,ALT-NEW-50-100,50,1950.00,97500.00,97500.00,50482.80,47017.20,47017.20,Thai Baht
IV,2969144,2018-08-31,Symantec Enterprise,SEP-NEW-50-100,50,1320.00,66000.00,66000.00,13976.40,52023.60,52023.60,Thai Baht
IV,2969144,2018-08-31,Symantec Enterprise,SEP-SUP-50-100,50,0.00,0.00,0.00,50318.80,-50318.80,-50318.80,Thai Baht
IV,2969144,2018-08-31,Symantec Enterprise,ALT-SUP-50-100,50,0.00,0.00,0.00,39199.60,-39199.60,-39199.60,Thai Baht
IV,2969207,2018-08-31,VMWare Inc,VR17-ADV-C..,4,163200.00,652800.00,652800.00,848309.70,-195509.70,-195509.70,Thai Baht
IV,2969207,2018-08-31,VMWare Inc,CL17-ADV-C,6,205800.00,1234800.00,1234800.00,902341.26,332458.74,332458.74,Thai Baht
IV,2969207,2018-08-31,VMWare Inc,CL17-ADV-P-SSS-C,6,64200.00,385200.00,385200.00,307517.94,77682.06,77682.06,Thai Baht
IV,2969207,2018-08-31,VMWare Inc,VR17-ADV-P-SSS-C,4,49300.00,197200.00,197200.00,161703.16,35496.84,35496.84,Thai Baht
IV,2969284,2018-08-31,Symantec Enterprise,ENC-DEE-NEW-1-25,2,3139.00,6278.00,6278.00,5471.04,806.96,806.96,Thai Baht
IV,2969284,2018-08-31,Symantec Enterprise,ENC-DEE-SUP-1-25,2,1507.00,3014.00,3014.00,2625.97,388.03,388.03,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR6-OADV25-C.,1,110700.00,110700.00,110700.00,6457209.72,-6346509.72,-6346509.72,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR-NI-ANXC-C,10,20800.00,208000.00,208000.00,0.00,208000.00,208000.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR-NI-ANXC-P-SSS-C,30,4200.00,126000.00,126000.00,0.00,126000.00,126000.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR17-ENT-P-SSS-C,75,25500.00,1912500.00,1912500.00,0.00,1912500.00,1912500.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR-NI-ANXC-C,6,20700.00,124200.00,124200.00,0.00,124200.00,124200.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR-NI-ANXC-P-SSS-C,18,4200.00,75600.00,75600.00,0.00,75600.00,75600.00,Thai Baht
IV,2969392,2018-08-31,VMware Service,VR17-STD-P-SSS-C,24,12400.00,297600.00,297600.00,0.00,297600.00,297600.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR6-OADV25-P-SSS-C,3,22800.00,68400.00,68400.00,0.00,68400.00,68400.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VCS6-STD-C,1,98200.00,98200.00,98200.00,0.00,98200.00,98200.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VCS6-STD-P-SSS-C,3,19900.00,59700.00,59700.00,0.00,59700.00,59700.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VS6-EPL-C,1,56100.00,56100.00,56100.00,0.00,56100.00,56100.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VS6-EPL-P-SSS-C,3,11300.00,33900.00,33900.00,0.00,33900.00,33900.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR17-ENT-C,25,125500.00,3137500.00,3137500.00,0.00,3137500.00,3137500.00,Thai Baht
IV,2969392,2018-08-31,VMWare Inc,VR17-STD-C,8,61700.00,493600.00,493600.00,0.00,493600.00,493600.00,Thai Baht
IV,2969526,2018-08-31,Symantec Enterprise,S-SBE-NEW-50-99-1Y-B,50,607.00,30350.00,30198.25,21105.00,9093.25,9245.00,Thai Baht
IV,2969538,2018-08-31,VMWare Inc,HZ7-ADN-100-G-SSS-C,1,159000.00,159000.00,159000.00,215623.44,-56623.44,-56623.44,Thai Baht
IV,2969538,2018-08-31,VMWare Inc,HZ7-ADN-100-C,1,755000.00,755000.00,755000.00,629418.93,125581.07,125581.07,Thai Baht
IV,2969540,2018-08-31,VMWare Inc,HZ7-ADN-100-G-SSS-C,4,159000.00,636000.00,636000.00,591480.00,44520.00,44520.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,NX-3460-G6-14410,1,3930000.00,3930000.00,3930000.00,1876694.04,2053305.96,2053305.96,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-CPU-4114,8,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-MEM-32R4-26A,96,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-SSD-1920GB-2.5-E,8,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-NIC-10GSFP2-A,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,S-L34-3060-G6-38MO,4,0.00,0.00,0.00,1322060.08,-1322060.08,-1322060.08,Thai Baht
IV,2969670,2018-08-31,Nutanix,L-PRO-3060-G6,4,0.00,0.00,0.00,485969.76,-485969.76,-485969.76,Thai Baht
IV,2969670,2018-08-31,Nutanix,NX-3360-G6-14410,1,0.00,0.00,0.00,1407520.53,-1407520.53,-1407520.53,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-CPU-4114,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-MEM-32R4-26A,72,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-SSD-1920GB-2.5-E,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-NIC-10GSFP2-A,3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,S-L34-3060-G6-38MO,3,0.00,0.00,0.00,991545.06,-991545.06,-991545.06,Thai Baht
IV,2969670,2018-08-31,Nutanix,L-PRO-3060-G6,3,0.00,0.00,0.00,364477.33,-364477.33,-364477.33,Thai Baht
IV,2969670,2018-08-31,Nutanix,NX-3460-G6-34400,2,4000000.00,8000000.00,8000000.00,4067595.20,3932404.80,3932404.80,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-CPU-5120,16,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-MEM-32R4-26A,192,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-SSD-960GB-2.5-E,16,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-NIC-10GSFP2-A,8,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,S-L34-3060-G6-38MO,8,0.00,0.00,0.00,2693780.56,-2693780.56,-2693780.56,Thai Baht
IV,2969670,2018-08-31,Nutanix,L-PRO-3060-G6,8,0.00,0.00,0.00,990195.68,-990195.68,-990195.68,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-HDD-2TB-2.5,16,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-CBL-NONE,1,3050000.00,3050000.00,3050000.00,0.00,3050000.00,3050000.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-HDD-2TB-2.5,12,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-CBL-NONE,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-HDD-2TB-2.5,32,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2969670,2018-08-31,Nutanix,C-CBL-NONE,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,DC001371,2018-08-30,Huawei Enterprise,88137ACA,-17,0.00,0.00,0.00,-60652.55,60652.55,60652.55,Thai Baht
CN,DC001371,2018-08-30,Huawei Enterprise,02310QHT,-1,32400.00,-32400.00,-32400.00,-14655.57,-17744.43,-17744.43,Thai Baht
CN,DC001371,2018-08-30,Huawei Enterprise,1073023,-17,86378.40,-1468432.80,-1468432.80,-1345755.51,-122677.29,-122677.29,Thai Baht
CN,DC001371,2018-08-30,Huawei Enterprise,88034CGG,-1,0.00,0.00,0.00,-27445.02,27445.02,27445.02,Thai Baht
CN,DC001371,2018-08-30,Huawei Enterprise,5331608,-1,0.00,0.00,0.00,-4786.54,4786.54,4786.54,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,0.881209916,1,0.00,0.00,0.00,40799.32,-40799.32,-40799.32,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,21240434,1,0.00,0.00,0.00,824.25,-824.25,-824.25,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02311TWR,1,0.00,0.00,0.00,1253.67,-1253.67,-1253.67,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02311TWX,1,0.00,0.00,0.00,2833.57,-2833.57,-2833.57,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,2131336,2,0.00,0.00,0.00,9248.94,-9248.94,-9248.94,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NKH,1,0.00,0.00,0.00,11320.86,-11320.86,-11320.86,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02350SHS,1,420000.00,420000.00,420000.00,88620.54,331379.46,331379.46,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,4050697,2,0.00,0.00,0.00,5144.63,-5144.63,-5144.63,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02311AYF,8,0.00,0.00,0.00,85028.33,-85028.33,-85028.33,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,14130858,8,0.00,0.00,0.00,2357.95,-2357.95,-2357.95,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,8812099171,1,0.00,0.00,0.00,11210.51,-11210.51,-11210.51,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02311XBH-88134ULF-60,1,0.00,0.00,0.00,42802.86,-42802.86,-42802.86,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NJD-88134UHK-60,1,0.00,0.00,0.00,12626.25,-12626.25,-12626.25,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NHX-88134UHK-60,1,0.00,0.00,0.00,4510.33,-4510.33,-4510.33,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02351SBH-88134ULF-60,9,0.00,0.00,0.00,14761.62,-14761.62,-14761.62,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02350SKV-88134ULF-60,1,0.00,0.00,0.00,22270.36,-22270.36,-22270.36,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02350SHR-88134ULF-60,1,0.00,0.00,0.00,61409.07,-61409.07,-61409.07,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,8812099162,1,0.00,0.00,0.00,16619.69,-16619.69,-16619.69,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NKH-88134UHK-60,1,0.00,0.00,0.00,4311.32,-4311.32,-4311.32,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NJT-88134UHK-60,1,0.00,0.00,0.00,9945.82,-9945.82,-9945.82,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NJK-88134UHK-60,1,0.00,0.00,0.00,4311.32,-4311.32,-4311.32,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02350SHS-88134ULF-60,1,0.00,0.00,0.00,70539.75,-70539.75,-70539.75,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02311WDP,1,0.00,0.00,0.00,1990.86,-1990.86,-1990.86,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,03024JMY,1,0.00,0.00,0.00,8416.63,-8416.63,-8416.63,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,6200241,16,0.00,0.00,0.00,175115.56,-175115.56,-175115.56,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02311XFT,2,0.00,0.00,0.00,106496.44,-106496.44,-106496.44,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02311XBH,1,500000.00,500000.00,500000.00,20856.83,479143.17,479143.17,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NJD,1,0.00,0.00,0.00,26939.28,-26939.28,-26939.28,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02350SKV,1,0.00,0.00,0.00,35095.32,-35095.32,-35095.32,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02351SBH,9,0.00,0.00,0.00,271370.98,-271370.98,-271370.98,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,3057210,2,0.00,0.00,0.00,50931.79,-50931.79,-50931.79,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NJT,1,0.00,0.00,0.00,26116.34,-26116.34,-26116.34,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02350SLX,11,0.00,0.00,0.00,178172.87,-178172.87,-178172.87,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,03022VGB,2,0.00,0.00,0.00,39048.24,-39048.24,-39048.24,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02350SNC,31,0.00,0.00,0.00,433367.07,-433367.07,-433367.07,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,6030276,2,0.00,0.00,0.00,57126.79,-57126.79,-57126.79,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NJK,1,0.00,0.00,0.00,11320.86,-11320.86,-11320.86,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,88033NHX,1,0.00,0.00,0.00,9622.72,-9622.72,-9622.72,Thai Baht
IV,DI56597,2018-08-03,Huawei Enterprise,02350SHR,1,1130000.00,1130000.00,1130000.00,54760.46,1075239.54,1075239.54,Thai Baht
IV,DI56989,2018-08-17,Fujitsu Scanner,FPC04866DK,1,44910.00,44910.00,44910.00,39200.00,5710.00,5710.00,Thai Baht
IV,DI56989,2018-08-17,Fujitsu Scanner,PG30039A,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57203,2018-08-22,Huawei Enterprise,5331608,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57203,2018-08-22,Huawei Enterprise,1073023,13,59778.00,777114.00,777114.00,754710.47,22403.53,22403.53,Thai Baht
IV,DI57203,2018-08-22,Huawei Enterprise,02310QHT,1,33210.00,33210.00,33210.00,32252.55,957.45,957.45,Thai Baht
IV,DI57213,2018-08-23,Huawei Enterprise,5331608,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57213,2018-08-23,Huawei Enterprise,1072969,20,62497.50,1249950.00,1249950.00,1202098.28,47851.72,47851.72,Thai Baht
IV,DI57213,2018-08-23,Huawei Enterprise,01071361-001,10,45511.00,455110.00,455110.00,436865.18,18244.82,18244.82,Thai Baht
IV,DI57213,2018-08-23,Huawei Enterprise,02310QHT,20,23941.35,478827.00,478827.00,459631.28,19195.72,19195.72,Thai Baht
IV,DI57213,2018-08-23,Huawei Enterprise,1073023,20,66471.70,1329434.00,1329434.00,1276142.67,53291.33,53291.33,Thai Baht
IV,DI57213,2018-08-23,Huawei Enterprise,88034CGG,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57213,2018-08-23,Huawei Enterprise,02311NEA,20,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57350,2018-08-27,Huawei Enterprise,02311NEA,13,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57350,2018-08-27,Huawei Enterprise,1072969,13,50811.30,660546.90,660546.90,639808.02,20738.88,20738.88,Thai Baht
IV,DI57350,2018-08-27,Huawei Enterprise,02310QHT,2,33210.00,66420.00,66420.00,64334.59,2085.41,2085.41,Thai Baht
IV,DI57350,2018-08-27,Huawei Enterprise,1073023,6,59778.00,358668.00,358668.00,347407.19,11260.81,11260.81,Thai Baht
IV,DI57350,2018-08-27,Huawei Enterprise,5331608,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57448,2018-08-29,EMC,VXR-HCIA-MGR-40,1,720000.00,720000.00,720000.00,0.00,720000.00,720000.00,Thai Baht
IV,DI57448,2018-08-29,EMC,DP-1X4SSD-5X2HDDU,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57448,2018-08-29,EMC,ND16C21V4128RJU,1,0.00,0.00,0.00,661843.08,-661843.08,-661843.08,Thai Baht
IV,DI57448,2018-08-29,EMC,M-PSM-SW-J-002,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57448,2018-08-29,EMC,458-001-739,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57448,2018-08-29,EMC,456-112-455,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57448,2018-08-29,EMC,M-PSM-HW-J-001,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,DI57514,2018-08-30,Dell IOT & OEM,IOT-OP5260-AIO,3,21608.04,64824.12,64824.12,64500.00,324.12,324.12,Thai Baht
IV,DI57515,2018-08-30,Dell IOT & OEM,IOT-AN-WWAN,1,4948.45,4948.45,4948.45,4800.00,148.45,148.45,Thai Baht
IV,DI57515,2018-08-30,Dell IOT & OEM,IOT-EG5000,1,16237.11,16237.11,16237.11,15750.00,487.11,487.11,Thai Baht
IV,DI57566,2018-08-31,Huawei Enterprise,88137ACA,17,0.00,0.00,0.00,60652.55,-60652.55,-60652.55,Thai Baht
IV,DI57566,2018-08-31,Huawei Enterprise,02310QHT,1,32400.00,32400.00,32400.00,14655.57,17744.43,17744.43,Thai Baht
IV,DI57566,2018-08-31,Huawei Enterprise,1073023,17,86378.40,1468432.80,1468432.80,1345755.51,122677.29,122677.29,Thai Baht
IV,DI57566,2018-08-31,Huawei Enterprise,88034CGG,1,0.00,0.00,0.00,27445.02,-27445.02,-27445.02,Thai Baht
IV,DI57566,2018-08-31,Huawei Enterprise,5331608,1,0.00,0.00,0.00,4786.54,-4786.54,-4786.54,Thai Baht
